810,???,100810,676
811,???,100811,676
812,???,100812,676
813,???,100813,676
814,???,100814,676
815,???,100815,676
816,???,100816,676
817,???,100817,676
818,???,100818,676
819,???,100819,676
820,???,100820,676
821,???,100821,676
822,???,100822,676
823,???,100823,676
824,???,100824,676
825,???,100825,676
826,???,100826,676
827,???,100827,676
828,???,100828,676
829,???,100829,676
830,???,100830,676
831,???,100831,676
832,???,100832,676
833,???,100833,676
834,???,100834,676
835,???,100835,676
836,???,100836,676
837,???,100837,676
838,???,100838,676
839,???,100839,676
840,???,100840,676
841,???,100841,676
842,???,100842,676
843,???,100843,676
844,???,100844,676
845,???,100845,676
846,???,100846,676
847,???,100847,676
848,???,100848,676
849,???,100849,676
850,???,100850,676
851,???,100851,676
852,???,100852,676
853,???,100853,676
854,???,100854,676
855,???,100855,676
856,???,100856,676
857,???,100857,676
858,???,100858,676
859,???,100859,676
860,???,100860,676
861,???,100861,676
862,???,100862,676
863,???,100863,676
864,???,100864,676
865,???,100865,676
866,???,100866,676
867,???,100867,676
868,???,100868,676
869,???,100869,676
870,???,100870,676
871,???,100871,676
872,???,100872,676
873,???,100873,676
874,???,100874,676
875,???,100875,676
876,???,100876,676
877,???,100877,676
878,???,100878,676
879,???,100879,676
880,???,100880,676
881,???,100881,676
882,???,100882,676
883,???,100883,676
884,???,100884,676
885,???,100885,676
886,???,100886,676
887,???,100887,676
888,???,100888,676
889,???,100889,676
890,???,100890,676
891,???,100891,676
892,???,100892,676
893,???,100893,676
894,???,100894,676
895,???,100895,676
896,???,100896,676
897,???,100897,676
898,???,100898,676
899,???,100899,676
900,???,100900,676
901,???,100901,676
902,???,100902,676
903,???,100903,676
904,???,100904,676
905,???,100905,676
906,???,100906,676
907,???,100907,676
908,???,100908,676
909,???,100909,676
910,???,100910,676
911,???,100911,676
912,???,100912,676
913,???,100913,676
914,???,100914,676
915,???,100915,676
916,???,100916,676
917,???,100917,676
918,???,100918,676
919,???,100919,676
920,???,100920,676
921,???,100921,676
922,???,100922,676
923,???,100923,676
924,???,100924,676
925,???,100925,676
926,???,100926,676
927,???,100927,676
928,???,100928,676
929,???,100929,676
930,???,100930,676
931,???,100931,676
932,???,100932,676
933,???,100933,676
934,???,100934,676
935,???,100935,676
936,???,100936,676
937,???,100937,676
938,???,100938,676
939,???,100939,676
940,???,100940,676
941,???,100941,676
942,???,100942,676
943,???,100943,676
944,???,100944,676
945,???,100945,676
946,???,100946,676
947,???,100947,676
948,???,100948,676
949,???,100949,676
950,???,100950,676
951,???,100951,676
952,???,100952,676
953,???,100953,676
954,???,100954,676
955,???,100955,676
956,???,100956,676
957,???,100957,676
958,???,100958,676
959,???,100959,676
960,???,100960,676
961,???,100961,676
962,???,100962,676
963,???,100963,676
964,???,100964,676
965,???,100965,676
966,???,100966,676
967,???,100967,676
968,???,100968,676
969,???,100969,676
970,???,100970,676
971,???,100971,676
972,???,100972,676
973,???,100973,676
974,???,100974,676
975,???,100975,676
976,???,100976,676
977,???,100977,676
978,???,100978,676
979,???,100979,676
980,???,100980,676
981,???,100981,676
982,???,100982,676
983,???,100983,676
984,???,100984,676
985,???,100985,676
986,???,100986,676
987,???,100987,676
988,???,100988,676
989,???,100989,676
990,???,100990,676
991,???,100991,676
992,???,100992,676
993,???,100993,676
994,???,100994,676
995,???,100995,676
996,???,100996,676
997,???,100997,676
998,???,100998,676
999,???,100999,676
1000,???,101000,676
